symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2018-05-18 00:00:00+00:00,45.0310751169,45.3936246992,44.987569167,45.2437708718,73190912,186.31,0.0,187.81,186.13,187.19,1.0,18297728
AAPL,2018-05-21 00:00:00+00:00,45.3501187493,45.7465062926,45.1760949498,45.4395476463,73603148,187.63,0.0,189.27,186.91,188.0,1.0,18400787
AAPL,2018-05-22 00:00:00+00:00,45.2365198802,45.6522434012,45.144673986,45.5313935404,60962816,187.16,0.0,188.88,186.78,188.38,1.0,15240704
AAPL,2018-05-23 00:00:00+00:00,45.526559546,45.560397507,44.8981402701,45.0407431058,80233660,188.36,0.0,188.5,185.76,186.35,1.0,20058415
AAPL,2018-05-24 00:00:00+00:00,45.4758026045,45.6425754123,45.0069051447,45.6256564318,92935900,188.15,0.0,188.84,186.21,188.77,1.0,23233975
AAPL,2018-05-25 00:00:00+00:00,45.5797334847,45.8383521868,45.3549527437,45.4951385822,69843852,188.58,0.0,189.65,187.65,188.23,1.0,17460963
AAPL,2018-05-29 00:00:00+00:00,45.4153776741,45.6208224374,45.1664269609,45.3428677577,90056300,187.9,0.0,188.75,186.87,187.6,1.0,22514075
AAPL,2018-05-30 00:00:00+00:00,45.3186977855,45.4395476463,45.144673986,45.3718717242,74762188,187.5,0.0,188.0,186.78,187.72,1.0,18690547
AAPL,2018-05-31 00:00:00+00:00,45.1664269609,45.4951385822,44.9899861642,45.2510218635,109931172,186.87,0.0,188.23,186.14,187.22,1.0,27482793
AAPL,2018-06-01 00:00:00+00:00,45.9809550225,45.9857890169,45.3791227159,45.437130649,93770040,190.24,0.0,190.26,187.75,187.99,1.0,23442510
AAPL,2018-06-04 00:00:00+00:00,46.3652575797,46.7495601369,46.2492417134,46.3193346326,105064696,191.83,0.0,193.42,191.35,191.64,1.0,26266174
AAPL,2018-06-05 00:00:00+00:00,46.7229731675,46.8752439921,46.4933584321,46.6649652344,86263852,193.31,0.0,193.94,192.36,193.07,1.0,21565963
AAPL,2018-06-06 00:00:00+00:00,46.884911981,46.9090819531,46.3870105546,46.8003170784,83734476,193.98,0.0,194.08,191.92,193.63,1.0,20933619
AAPL,2018-06-07 00:00:00+00:00,46.7592281258,46.9380859197,46.4885244377,46.9235839364,85388720,193.46,0.0,194.2,192.34,194.14,1.0,21347180
AAPL,2018-06-08 00:00:00+00:00,46.3338366159,46.4063465324,45.8673561534,46.2057357635,106627196,191.7,0.0,192.0,189.77,191.17,1.0,26656799
AAPL,2018-06-11 00:00:00+00:00,46.2202377468,46.3990955407,45.9737040308,46.2492417134,73233840,191.23,0.0,191.97,190.21,191.35,1.0,18308460
AAPL,2018-06-12 00:00:00+00:00,46.4740224544,46.5537833625,46.2009017691,46.2589097022,67644564,192.28,0.0,192.61,191.15,191.39,1.0,16911141
AAPL,2018-06-13 00:00:00+00:00,46.0921368944,46.6190422873,46.0292949668,46.5078604154,86553572,190.7,0.0,192.88,190.44,192.42,1.0,21638393
AAPL,2018-06-14 00:00:00+00:00,46.1163068665,46.3024156521,45.976121028,46.2975816577,86440296,190.8,0.0,191.57,190.22,191.55,1.0,21610074
AAPL,2018-06-15 00:00:00+00:00,45.6425754123,45.9616190448,45.5023895739,45.930198081,246876640,188.84,0.0,190.16,188.26,190.03,1.0,61719160
AAPL,2018-06-18 00:00:00+00:00,45.6184054402,45.7344213065,45.246187869,45.4105436797,73939460,188.74,0.0,189.22,187.2,187.88,1.0,18484865
AAPL,2018-06-19 00:00:00+00:00,44.8812212895,45.0359091113,44.3398139133,44.7482864427,134313820,185.69,0.0,186.33,183.45,185.14,1.0,33578455
AAPL,2018-06-20 00:00:00+00:00,45.076998064,45.246187869,44.8908892784,45.0407431058,82514804,186.5,0.0,187.2,185.73,186.35,1.0,20628701
AAPL,2018-06-21 00:00:00+00:00,44.8256303536,45.5241425488,44.6999464984,45.2582728551,102847592,185.46,0.0,188.35,184.94,187.25,1.0,25711898
AAPL,2018-06-22 00:00:00+00:00,44.695112504,44.9924031614,44.6419385652,44.9851521698,108801788,184.92,0.0,186.15,184.7,186.12,1.0,27200447
AAPL,2018-06-25 00:00:00+00:00,44.0304382698,44.695112504,43.6823906708,44.3277289273,126652384,182.17,0.0,184.92,180.73,183.4,1.0,31663096
AAPL,2018-06-26 00:00:00+00:00,44.5766796404,45.0842490556,44.1198671667,44.2286320414,98276804,184.43,0.0,186.53,182.54,182.99,1.0,24569201
AAPL,2018-06-27 00:00:00+00:00,44.5114207156,45.2655238468,44.4799997518,44.7700394176,101141312,184.16,0.0,187.28,184.03,185.23,1.0,25285328
AAPL,2018-06-28 00:00:00+00:00,44.8352983425,45.0069051447,44.4244088159,44.4969187323,69460940,185.5,0.0,186.21,183.8,184.1,1.0,17365235
AAPL,2018-06-29 00:00:00+00:00,44.7410354511,45.2437708718,44.2092960637,45.0262411225,90950664,185.11,0.0,187.19,182.91,186.29,1.0,22737666
AAPL,2018-07-02 00:00:00+00:00,45.2413538746,45.2703578412,44.3325629217,44.4292428103,70925372,187.18,0.0,187.3,183.42,183.82,1.0,17731343
AAPL,2018-07-03 00:00:00+00:00,44.4534127825,45.4274626602,44.3615668883,45.3887907047,55819224,183.92,0.0,187.95,183.54,187.79,1.0,13954806
AAPL,2018-07-05 00:00:00+00:00,44.8111283703,45.055245089,44.5404246822,44.7772904093,66416992,185.4,0.0,186.41,184.28,185.26,1.0,16604248
AAPL,2018-07-06 00:00:00+00:00,45.4322966546,45.5434785265,44.762788426,44.8159623647,69940980,187.97,0.0,188.43,185.2,185.42,1.0,17485245
AAPL,2018-07-09 00:00:00+00:00,46.0631329278,46.0873028999,45.7537572842,45.8020972285,79026536,190.58,0.0,190.68,189.3,189.5,1.0,19756634
AAPL,2018-07-10 00:00:00+00:00,46.0075419918,46.2323227329,45.9664530392,46.0945538916,63756596,190.35,0.0,191.28,190.18,190.71,1.0,15939149
AAPL,2018-07-11 00:00:00+00:00,45.4105436797,45.8697731506,45.3452847549,45.560397507,75325880,187.88,0.0,189.78,187.61,188.5,1.0,18831470
AAPL,2018-07-12 00:00:00+00:00,46.1718978025,46.2637436967,45.7561742815,45.8093482202,72164524,191.03,0.0,191.41,189.31,189.53,1.0,18041131
AAPL,2018-07-13 00:00:00+00:00,46.2444077189,46.3676745769,46.1404768387,46.1839827886,50079168,191.33,0.0,191.84,190.9,191.08,1.0,12519792
AAPL,2018-07-16 00:00:00+00:00,46.1428938359,46.5634513513,46.0244609723,46.290330666,60172440,190.91,0.0,192.65,190.42,191.52,1.0,15043110
AAPL,2018-07-17 00:00:00+00:00,46.2734116855,46.3749255686,45.7295873121,45.8625221589,62138092,191.45,0.0,191.87,189.2,189.75,1.0,15534523
AAPL,2018-07-18 00:00:00+00:00,46.0196269779,46.358006588,45.9060281088,46.3531725936,65573524,190.4,0.0,191.8,189.93,191.78,1.0,16393381
AAPL,2018-07-19 00:00:00+00:00,46.3773425658,46.5392813792,45.8480201756,45.8480201756,81147008,191.88,0.0,192.55,189.69,189.69,1.0,20286752
AAPL,2018-07-20 00:00:00+00:00,46.2709946883,46.5102774126,45.964036042,46.3531725936,82824168,191.44,0.0,192.43,190.17,191.78,1.0,20706042
AAPL,2018-07-23 00:00:00+00:00,46.312083641,46.3966785435,45.8165992118,46.0873028999,63957460,191.61,0.0,191.96,189.56,190.68,1.0,15989365
AAPL,2018-07-24 00:00:00+00:00,46.6480462539,46.8075680701,46.4184315184,46.515111407,74791592,193.0,0.0,193.66,192.05,192.45,1.0,18697898
AAPL,2018-07-25 00:00:00+00:00,47.087939747,47.0951907387,46.5102774126,46.6625482372,67305932,194.82,0.0,194.85,192.43,193.06,1.0,16826483
AAPL,2018-07-26 00:00:00+00:00,46.9405029169,47.3634774296,46.795483084,47.0371828055,76303856,194.21,0.0,195.96,193.61,194.61,1.0,19075964
AAPL,2018-07-27 00:00:00+00:00,46.1598128164,47.177368644,45.9471170615,47.1290286997,96095888,190.98,0.0,195.19,190.1,194.99,1.0,24023972
AAPL,2018-07-30 00:00:00+00:00,45.9011941144,46.4546864767,45.6981663483,46.3821765602,84118140,189.91,0.0,192.2,189.07,191.9,1.0,21029535
AAPL,2018-07-31 00:00:00+00:00,45.9930400086,46.4401844934,45.7634252731,45.9954570058,157492152,190.29,0.0,192.14,189.34,190.3,1.0,39373038
AAPL,2018-08-01 00:00:00+00:00,48.7024938868,48.7653358144,47.6897720536,48.1296655468,271742864,201.5,0.0,201.76,197.31,199.13,1.0,67935716
AAPL,2018-08-02 00:00:00+00:00,50.1261052466,50.3653879709,48.4245392071,48.480130143,249616048,207.39,0.0,208.38,200.35,200.58,1.0,62404012
AAPL,2018-08-03 00:00:00+00:00,50.2711250795,50.4523998706,49.6644587785,50.0390933468,133789584,207.99,0.0,208.74,205.48,207.03,1.0,33447396
AAPL,2018-08-06 00:00:00+00:00,50.5321607787,50.5756667286,50.0487613357,50.2735420767,101701548,209.07,0.0,209.25,207.07,208.0,1.0,25425387
AAPL,2018-08-07 00:00:00+00:00,50.0584293246,50.636091659,49.973834422,50.5925857091,102349548,207.11,0.0,209.5,206.76,209.32,1.0,25587387
AAPL,2018-08-08 00:00:00+00:00,50.0922672856,50.2276191296,49.4324270458,49.8022276197,90101948,207.25,0.0,207.81,204.52,206.05,1.0,22525487
AAPL,2018-08-09 00:00:00+00:00,50.4862378317,50.703767581,50.0801822995,50.0995182772,93970504,208.88,0.0,209.78,207.2,207.28,1.0,23492626
AAPL,2018-08-10 00:00:00+00:00,50.3363840043,50.717187372,50.1277910768,50.2951505186,98444808,207.53,0.73,209.1,206.67,207.36,1.0,24611202
AAPL,2018-08-13 00:00:00+00:00,50.6614008913,51.165904716,50.37761749,50.37761749,103563520,208.87,0.0,210.95,207.7,207.7,1.0,25890880
AAPL,2018-08-14 00:00:00+00:00,50.8748448172,51.0713102489,50.5134454428,50.9742902826,82992040,209.75,0.0,210.56,208.26,210.16,1.0,20748010
AAPL,2018-08-15 00:00:00+00:00,50.9936942758,51.1149692337,50.5304239369,50.7462933618,115230256,210.24,0.0,210.74,208.33,209.22,1.0,28807564
AAPL,2018-08-16 00:00:00+00:00,51.7407480162,51.8595974749,51.2920306722,51.3599446485,114001468,213.32,0.0,213.81,211.47,211.75,1.0,28500367
AAPL,2018-08-17 00:00:00+00:00,52.7740106571,52.8637541259,51.7019400297,51.7698540061,141707988,217.58,0.0,217.95,213.16,213.44,1.0,35426997
AAPL,2018-08-20 00:00:00+00:00,52.2598048358,53.1620905222,52.1749123653,52.9001366132,121150780,215.46,0.0,219.18,215.11,218.1,1.0,30287695
AAPL,2018-08-21 00:00:00+00:00,52.1579338712,52.6794161899,51.9129584563,52.5848217228,104639020,215.04,0.0,217.19,214.03,216.8,1.0,26159755
AAPL,2018-08-22 00:00:00+00:00,52.1603593703,52.4780997599,51.8668739724,51.9299369504,76072524,215.05,0.0,216.36,213.84,214.1,1.0,19018131
AAPL,2018-08-23 00:00:00+00:00,52.2670813333,52.6454592017,52.0512119083,52.0633394041,75532896,215.49,0.0,217.05,214.6,214.65,1.0,18883224
AAPL,2018-08-24 00:00:00+00:00,52.4295897768,52.6090767144,52.1749123653,52.5363117397,73905424,216.16,0.0,216.9,215.11,216.6,1.0,18476356
AAPL,2018-08-27 00:00:00+00:00,52.8613286267,53.0553685593,52.4708232624,52.6697141933,82100468,217.94,0.0,218.74,216.33,217.15,1.0,20525117
AAPL,2018-08-28 00:00:00+00:00,53.2882164783,53.4919584075,53.0990275441,53.1208570365,91107064,219.7,0.0,220.54,218.92,219.01,1.0,22776766
AAPL,2018-08-29 00:00:00+00:00,54.0837802018,54.2074806588,53.2178770028,53.3973639404,109019216,222.98,0.0,223.49,219.41,220.15,1.0,27254804
AAPL,2018-08-30 00:00:00+00:00,54.581007529,55.3644437567,53.9431012507,54.149268679,195175296,225.03,0.0,228.26,222.4,223.25,1.0,48793824
AAPL,2018-08-31 00:00:00+00:00,55.2116373098,55.5123992053,54.8162809472,54.9399814042,173360536,227.63,0.0,228.87,226.0,226.51,1.0,43340134
AAPL,2018-09-04 00:00:00+00:00,55.3886987483,55.5875896791,54.9690873941,55.400826244,109560528,228.36,0.0,229.18,226.63,228.41,1.0,27390132
AAPL,2018-09-05 00:00:00+00:00,55.0272993739,55.7064391378,54.5979860231,55.5415051951,133331840,226.87,0.0,229.67,225.1,228.99,1.0,33332960
AAPL,2018-09-06 00:00:00+00:00,54.1128861917,55.1437233334,53.6762963434,54.8720674278,137159904,223.1,0.0,227.35,221.3,226.23,1.0,34289976
AAPL,2018-09-07 00:00:00+00:00,53.6762963434,54.6634745003,53.5331918932,53.8096987971,150479240,221.3,0.0,225.37,220.71,221.85,1.0,37619810
AAPL,2018-09-10 00:00:00+00:00,52.9559230938,53.8096987971,52.5047802506,53.5914038729,158065812,218.33,0.0,221.85,216.47,220.95,1.0,39516453
AAPL,2018-09-11 00:00:00+00:00,54.2947986285,54.4039460905,52.526609743,52.8783071208,142996196,223.85,0.0,224.3,216.56,218.01,1.0,35749049
AAPL,2018-09-12 00:00:00+00:00,53.6205098628,54.5737310315,53.3221734665,54.5591780366,197114960,221.07,0.0,225.0,219.84,224.94,1.0,49278740
AAPL,2018-09-13 00:00:00+00:00,54.9157264126,55.3862732491,53.9843347364,54.2147571563,166825508,226.41,0.0,228.35,222.57,223.52,1.0,41706377
AAPL,2018-09-14 00:00:00+00:00,54.2923731293,55.0200228764,53.9722072406,54.7556434683,127997156,223.84,0.0,226.84,222.52,225.75,1.0,31999289
AAPL,2018-09-17 00:00:00+00:00,52.8467756318,54.0765037043,52.6988201832,53.8824637718,148780532,217.88,0.0,222.95,217.27,222.15,1.0,37195133
AAPL,2018-09-18 00:00:00+00:00,52.9340936014,53.8096987971,52.6624376958,52.8249461394,126286848,218.24,0.0,221.85,217.12,217.79,1.0,31571712
AAPL,2018-09-19 00:00:00+00:00,52.9656250905,53.2688124851,52.2209968493,52.9971565795,108495332,218.37,0.0,219.62,215.3,218.5,1.0,27123833
AAPL,2018-09-20 00:00:00+00:00,53.3682579505,53.9139952608,53.1548140247,53.4191934328,106435176,220.03,0.0,222.28,219.15,220.24,1.0,26608794
AAPL,2018-09-21 00:00:00+00:00,52.7934146503,53.6908493384,52.7036711815,53.5501703873,384986992,217.66,0.0,221.36,217.29,220.78,1.0,96246748
AAPL,2018-09-24 00:00:00+00:00,53.5525958864,53.6665943468,52.5435882371,52.5896727211,110773432,220.79,0.0,221.26,216.63,216.82,1.0,27693358
AAPL,2018-09-25 00:00:00+00:00,53.8921657684,54.0449722153,53.2882164783,53.3003439741,98217516,222.19,0.0,222.82,219.7,219.75,1.0,24554379
AAPL,2018-09-26 00:00:00+00:00,53.4628524176,54.2705436369,53.3027694733,53.6035313687,95938824,220.42,0.0,223.75,219.76,221.0,1.0,23984706
AAPL,2018-09-27 00:00:00+00:00,54.5616035357,54.9230029101,54.2196081546,54.287522131,120724908,224.95,0.0,226.44,223.54,223.82,1.0,30181227
AAPL,2018-09-28 00:00:00+00:00,54.7532179691,54.7774729607,54.3360321141,54.5227955492,91717456,225.74,0.0,225.84,224.02,224.79,1.0,22929364
AAPL,2018-10-01 00:00:00+00:00,55.121893841,55.6458016589,54.9011734177,55.2892532828,94403208,227.26,0.0,229.42,226.35,227.95,1.0,23600802
AAPL,2018-10-02 00:00:00+00:00,55.6118446707,55.78648061,54.9690873941,55.1194683418,99152680,229.28,0.0,230.0,226.63,227.25,1.0,24788170
AAPL,2018-10-03 00:00:00+00:00,56.2885589355,56.6281288175,55.7331196285,55.7986081058,114619196,232.07,0.0,233.47,229.78,230.05,1.0,28654799
AAPL,2018-10-04 00:00:00+00:00,55.2989552794,56.3564729119,54.9933423857,55.9756695442,128168000,227.99,0.0,232.35,226.73,230.78,1.0,32042000
AAPL,2018-10-05 00:00:00+00:00,54.4015205914,55.400826244,53.5016604041,55.291678782,134321852,224.29,0.0,228.41,220.58,227.96,1.0,33580463
AAPL,2018-10-08 00:00:00+00:00,54.2753946352,54.5252210484,53.4094914362,53.8970167667,118655692,223.77,0.0,224.8,220.2,222.21,1.0,29663923
AAPL,2018-10-09 00:00:00+00:00,55.0272993739,55.1243193401,53.9067187634,54.2438631462,107564116,226.87,0.0,227.27,222.25,223.64,1.0,26891029
AAPL,2018-10-10 00:00:00+00:00,52.4780997599,54.9011734177,52.402909286,54.6853039927,167962216,216.36,0.0,226.35,216.05,225.46,1.0,41990554
AAPL,2018-10-11 00:00:00+00:00,52.0148294209,53.2397064952,51.4981981005,52.031807915,212497568,214.45,0.0,219.5,212.32,214.52,1.0,53124392
AAPL,2018-10-12 00:00:00+00:00,53.8727617752,54.0595252102,52.5945237194,53.4628524176,161351404,222.11,0.0,222.88,216.84,220.42,1.0,40337851
AAPL,2018-10-15 00:00:00+00:00,52.7206496756,53.8048477988,52.6988201832,53.6423393552,123164028,217.36,0.0,221.83,217.27,221.16,1.0,30791007
AAPL,2018-10-16 00:00:00+00:00,53.8824637718,54.086205701,52.5751197262,53.1014530432,116735852,222.15,0.0,222.99,216.76,218.93,1.0,29183963
AAPL,2018-10-17 00:00:00+00:00,53.6496158527,54.0013132305,53.2008985087,53.9188462591,91541588,221.19,0.0,222.64,219.34,222.3,1.0,22885397
AAPL,2018-10-18 00:00:00+00:00,52.3956327886,53.297918475,51.6631320432,52.8419246334,130325260,216.02,0.0,219.74,213.0,217.86,1.0,32581315
AAPL,2018-10-19 00:00:00+00:00,53.1936220112,53.6665943468,52.7376281697,52.8904346166,132314904,219.31,0.0,221.26,217.43,218.06,1.0,33078726
AAPL,2018-10-22 00:00:00+00:00,53.5186388982,54.1759491698,53.1038785424,53.3100459707,115168328,220.65,0.0,223.36,218.94,219.79,1.0,28792082
AAPL,2018-10-23 00:00:00+00:00,54.0231427229,54.149268679,52.0754668999,52.3495483046,155071384,222.73,0.0,223.25,214.7,215.83,1.0,38767846
AAPL,2018-10-24 00:00:00+00:00,52.170061367,54.3869675964,52.0366589133,53.9916112338,163700652,215.09,0.0,224.23,214.54,222.6,1.0,40925163
AAPL,2018-10-25 00:00:00+00:00,53.3124714699,53.6957003367,52.572694227,52.8055421461,119423072,219.8,0.0,221.38,216.75,217.71,1.0,29855768
AAPL,2018-10-26 00:00:00+00:00,52.463546765,53.407065937,51.583090571,52.3665267987,189033500,216.3,0.0,220.19,212.67,215.9,1.0,47258375
AAPL,2018-10-29 00:00:00+00:00,51.4787941072,53.2857909792,49.9871121257,53.1645160213,183742080,212.24,0.0,219.69,206.09,219.19,1.0,45935520
AAPL,2018-10-30 00:00:00+00:00,51.7358970179,52.1918908594,50.7584208576,51.2144146991,146639960,213.3,0.0,215.18,209.27,211.15,1.0,36659990
AAPL,2018-10-31 00:00:00+00:00,53.0844745491,53.4701289151,52.541162738,52.6042257161,153435732,218.86,0.0,220.45,216.62,216.88,1.0,38358933
AAPL,2018-11-01 00:00:00+00:00,53.8994422659,53.9333992541,52.587247222,53.1305590331,233292720,222.22,0.0,222.36,216.81,219.05,1.0,58323180
AAPL,2018-11-02 00:00:00+00:00,50.3242565085,51.8207894884,49.8270291814,50.826334834,365314616,207.48,0.0,213.65,205.43,209.55,1.0,91328654
AAPL,2018-11-05 00:00:00+00:00,48.8956375051,49.574777269,48.0661167934,49.5529477766,264654676,201.59,0.0,204.39,198.17,204.3,1.0,66163669
AAPL,2018-11-06 00:00:00+00:00,49.4243963213,49.6548187412,48.9198924967,48.9756789773,127531524,203.77,0.0,204.72,201.69,201.92,1.0,31882881
AAPL,2018-11-07 00:00:00+00:00,50.9233548003,50.950035291,49.5117142909,49.9580061358,133697736,209.95,0.0,210.06,204.13,205.97,1.0,33424434
AAPL,2018-11-08 00:00:00+00:00,50.7462933618,51.1430340121,50.3227788026,51.1089581281,101450544,208.49,0.73,210.12,206.75,209.98,1.0,25362636
AAPL,2018-11-09 00:00:00+00:00,49.7678286906,50.1426634154,49.2274825288,50.0306997963,137463000,204.47,0.0,206.01,202.25,205.55,1.0,34365750
AAPL,2018-11-12 00:00:00+00:00,47.2608172194,48.6433245161,47.168325534,48.4364352199,204542072,194.17,0.0,199.85,193.79,199.0,1.0,51135518
AAPL,2018-11-13 00:00:00+00:00,46.7886228258,47.993448727,46.5987714716,46.6425833226,187531744,192.23,0.0,197.18,191.45,191.63,1.0,46882936
AAPL,2018-11-14 00:00:00+00:00,45.466965322,47.3362709627,45.2552080424,47.1950994429,243203828,186.8,0.0,194.48,185.93,193.9,1.0,60800957
AAPL,2018-11-15 00:00:00+00:00,46.5890355048,46.7253390411,45.4913052392,45.8539700055,185915204,191.41,0.0,191.97,186.9,188.39,1.0,46478801
AAPL,2018-11-16 00:00:00+00:00,47.1050417493,47.4555365569,46.1144071194,46.3675422583,147713012,193.53,0.0,194.97,189.46,190.5,1.0,36928253
AAPL,2018-11-19 00:00:00+00:00,45.2381701004,46.4162220927,45.0264128208,46.2458426723,167683488,185.86,0.0,190.7,184.99,190.0,1.0,41920872
AAPL,2018-11-20 00:00:00+00:00,43.0767854534,44.1696477355,42.7189886706,43.4151103024,271300988,176.98,0.0,181.47,175.51,178.37,1.0,67825247
AAPL,2018-11-21 00:00:00+00:00,43.028105619,43.8775687291,42.9721238095,43.7461331763,124496840,176.78,0.0,180.27,176.55,179.73,1.0,31124210
AAPL,2018-11-23 00:00:00+00:00,41.9352433369,42.9830767722,41.8889974942,42.5802511426,94495888,172.29,0.0,176.595,172.1,174.94,1.0,23623972
AAPL,2018-11-26 00:00:00+00:00,42.5023634076,42.5826851343,41.4411430178,42.4098717222,179994080,174.62,0.0,174.95,170.26,174.24,1.0,44998520
AAPL,2018-11-27 00:00:00+00:00,42.4098717222,42.5388732834,41.5920505044,41.7453919828,165549508,174.24,0.0,174.77,170.88,171.51,1.0,41387377
AAPL,2018-11-28 00:00:00+00:00,44.0406461744,44.1258358845,42.5778171509,43.0159356604,184250156,180.94,0.0,181.29,174.93,176.73,1.0,46062539
AAPL,2018-11-29 00:00:00+00:00,43.7023213253,44.4933686342,43.2520328572,44.4592927501,167079968,179.55,0.0,182.8,177.7,182.66,1.0,41769992
AAPL,2018-11-30 00:00:00+00:00,43.4662241285,43.8921726795,43.088955412,43.8824367126,158126196,178.58,0.0,180.33,177.03,180.29,1.0,39531549
AAPL,2018-12-03 00:00:00+00:00,44.9850349616,45.0142428622,44.1063639508,44.8974112597,163192008,184.82,0.0,184.94,181.21,184.46,1.0,40798002
AAPL,2018-12-04 00:00:00+00:00,43.0061996935,44.3935749737,42.9039720413,44.0430801661,165377128,176.69,0.0,182.39,176.27,180.95,1.0,41344282
AAPL,2018-12-06 00:00:00+00:00,42.5267033248,42.5413072751,41.4800868853,41.8062417758,172393640,174.72,0.0,174.78,170.42,171.76,1.0,43098410
AAPL,2018-12-07 00:00:00+00:00,41.0103264835,42.4707215152,40.9640806408,42.2273223433,169126524,168.49,0.0,174.49,168.3,173.49,1.0,42281631
AAPL,2018-12-10 00:00:00+00:00,41.2804995643,41.3997651586,39.7543867561,40.1608633733,248103976,169.6,0.0,170.09,163.33,165.0,1.0,62025994
AAPL,2018-12-11 00:00:00+00:00,41.0444023675,41.8135437509,40.6476617172,41.7819018586,189126660,168.63,0.0,171.79,167.0,171.66,1.0,47281665
AAPL,2018-12-12 00:00:00+00:00,41.1587999784,41.8451856433,41.1393280446,41.4752189019,142510696,169.1,0.0,171.92,169.02,170.4,1.0,35627674
AAPL,2018-12-13 00:00:00+00:00,41.6090884465,42.0033951051,41.2683296057,41.4971248274,127591308,170.95,0.0,172.57,169.55,170.49,1.0,31897827
AAPL,2018-12-14 00:00:00+00:00,40.2776949759,41.1539319949,40.2290151415,41.1344600612,162814840,165.48,0.0,169.08,165.28,169.0,1.0,40703710
AAPL,2018-12-17 00:00:00+00:00,39.902860251,40.9762505994,39.608347253,40.2703930007,177151688,163.94,0.0,168.35,162.73,165.45,1.0,44287922
AAPL,2018-12-18 00:00:00+00:00,40.4213004873,40.7766632784,40.0123898784,40.2533550587,135366072,166.07,0.0,167.53,164.39,165.38,1.0,33841518
AAPL,2018-12-19 00:00:00+00:00,39.1604927766,40.7571913446,38.722374267,40.4042625453,196189188,160.89,0.0,167.45,159.09,166.0,1.0,49047297
AAPL,2018-12-20 00:00:00+00:00,38.1722921384,39.4574397664,37.7998914053,39.0412271823,259091840,156.83,0.0,162.11,155.3,160.4,1.0,64772960
AAPL,2018-12-21 00:00:00+00:00,36.6875571895,38.4960130371,36.4198181003,38.1795941136,382977536,150.73,0.0,158.16,149.63,156.86,1.0,95744384
AAPL,2018-12-24 00:00:00+00:00,35.7383004188,36.8871445105,35.6798846175,36.0595873258,148676928,146.83,0.0,151.55,146.59,148.15,1.0,37169232
AAPL,2018-12-26 00:00:00+00:00,38.2550478569,38.2696518072,35.7115265099,36.0960972016,234330176,157.17,0.0,157.23,146.72,148.3,1.0,58582544
AAPL,2018-12-27 00:00:00+00:00,38.0067807015,38.1576881881,36.526913736,37.9313269582,212468260,156.15,0.0,156.77,150.07,155.84,1.0,53117065
AAPL,2018-12-28 00:00:00+00:00,38.0262526352,38.583636739,37.6173420263,38.3353695836,169165696,156.23,0.0,158.52,154.55,157.5,1.0,42291424
AAPL,2018-12-31 00:00:00+00:00,38.3937853849,38.7880920435,38.0871024282,38.5860707307,140013864,157.74,0.0,159.36,156.48,158.53,1.0,35003466
AAPL,2019-01-02 00:00:00+00:00,38.4375972358,38.6639584658,37.5394542913,37.7000977448,148158948,157.92,0.0,158.85,154.23,154.89,1.0,37039737
AAPL,2019-01-03 00:00:00+00:00,34.6089282609,35.4681273379,34.5626824183,35.0446127787,365248780,142.19,0.0,145.72,142.0,143.98,1.0,91312195
AAPL,2019-01-04 00:00:00+00:00,36.0863612347,36.1569469946,35.0008009278,35.1784823233,234428280,148.26,0.0,148.55,143.8,144.53,1.0,58607070
AAPL,2019-01-07 00:00:00+00:00,36.006039508,36.2250987627,35.5119391889,36.1934568704,219111056,147.93,0.0,148.83,145.9,148.7,1.0,54777764
AAPL,2019-01-08 00:00:00+00:00,36.6924251729,36.9528622869,36.1496450194,36.4027801583,164101256,150.75,0.0,151.82,148.52,149.56,1.0,41025314
AAPL,2019-01-09 00:00:00+00:00,37.3155270531,37.6124740429,36.4198181003,36.8238607258,180396324,153.31,0.0,154.53,149.63,151.29,1.0,45099081
AAPL,2019-01-10 00:00:00+00:00,37.4347926474,37.4761705066,36.7191990818,37.1183737238,143122680,153.8,0.0,153.97,150.86,152.5,1.0,35780670
AAPL,2019-01-11 00:00:00+00:00,37.0672598977,37.4104527302,36.8774085436,37.2108654092,108092964,152.29,0.0,153.7,151.51,152.88,1.0,27023241
AAPL,2019-01-14 00:00:00+00:00,36.5098757939,36.8189927423,36.3200244398,36.7167650901,129756744,150.0,0.0,151.27,149.22,150.85,1.0,32439186
AAPL,2019-01-15 00:00:00+00:00,37.2571112518,37.3349989869,36.5220457525,36.5755935704,114841296,153.07,0.0,153.39,150.05,150.27,1.0,28710324
AAPL,2019-01-16 00:00:00+00:00,37.7122677034,37.941062925,37.2400733098,37.2595452436,122278824,154.94,0.0,155.88,153.0,153.08,1.0,30569706
AAPL,2019-01-17 00:00:00+00:00,37.9361949416,38.3743134511,37.3033570945,37.5321523162,119284640,155.86,0.0,157.66,153.26,154.2,1.0,29821160
AAPL,2019-01-18 00:00:00+00:00,38.1698581467,38.427861269,37.9654028422,38.3353695836,135004092,156.82,0.0,157.88,155.98,157.5,1.0,33751023
AAPL,2019-01-22 00:00:00+00:00,37.3130930614,38.1479522212,37.1475816245,38.0700644862,121575880,153.3,0.0,156.73,152.62,156.41,1.0,30393970
